Name,Source,TF,CF,"Majestic BL","Majestic RD","Majestic Topics","Majestic Languages","Site Languages","Moz DA","Moz PA",Age,"SZ Redirects","SZ Parked","SZ Active History","SZ Score","SZ Drops","Google Index","SEM Traffic","SEM Rank","SEM Keywords","Out Links Internal","Out Links External","Out Domains External","Date Added",Price,Expires
mumradar.com,SEO.Domains,6,8,146,101,"Health/Alternative: 5
Computers/Programming/Languages: 5","English: 54.1%
German: 22.5%
Vietnamese: 20%
Russian: 1.6%
Japanese: 0.8%
Malay: 0.8%","English: 100%",16,37,11,2,5,11,14,3,1,0,0,0,0,1,1,12/06/2025,$500,
nice-entity.com,SEO.Domains,16,29,111,46,"Computers/News and Media: 16","English: 70%
Chinese: 14.5%
Spanish: 9%
German: 5.4%
Portuguese: 0.9%","English: 96.7%
Greek: 3.2%",29,33,16,17,3,14,14,1,8,0,0,0,12,0,0,11/10/2025,$375,
spy-delhi.com,"Expired Domains - Register Now!",5,12,627,38,"Computers/Internet/Web Design and Development: 5
Computers/Internet: 5
Recreation/Pets: 3
Computers/Internet/Searching: 3
Business/Construction and Maintenance: 3
Business/Energy: 3
Shopping/Vehicles: 2
Shopping/Crafts: 2
Computers/Software/Operating Systems: 2
Arts/Writers Resources: 2","English: 100%","English: 100%",16,31,11,17,0,11,14,2,1,0,0,0,0,0,0,10/29/2025,,"11/02/2025 17:45:00"
yalepurplecrayon.com,"Expired Domains - Register Now!",14,13,302,148,"Arts/Performing Arts: 14","English: 100%","English: 100%",10,25,9,14,1,8,14,5,0,0,0,0,0,0,0,10/12/2025,,"10/16/2025 17:45:00"
health12reports.com,"Expired Domains - Register Now!",5,14,143,43,"Computers/Software/Freeware: 5
News/Weblogs: 4
Computers/Consultants: 3
Society: 3
Computers/Software/Internet: 3","English: 88.7%
Japanese: 2.8%
Indonesian: 2.1%
Russian: 2.1%
Arabic: 1.4%
Spanish: 1.4%
Dutch: 0.7%
Italian: 0.7%","English: 100%",17,27,11,2,0,11,14,1,1,0,0,0,0,6,1,10/01/2025,,"10/05/2025 17:45:00"
securitycompaniesindc.com,"Expired Domains - Register Now!",5,8,2469,57,"Arts/Online Writing: 5
News/Weblogs: 4
Society/Organizations: 3","English: 44.3%
Vietnamese: 30.9%
Japanese: 8.8%
German: 4.8%
Spanish: 4.7%
Finnish: 2.3%
Russian: 1.6%
Thai: 0.7%
Slovenian: 0.7%
Czech: 0.2%","English: 100%",14,45,11,22,0,11,14,5,0,0,0,0,1,0,0,09/23/2025,,"09/27/2025 17:45:00"
ascentitgroup.com,"Expired Domains - Register Now!",7,13,69,27,"Computers/Software/Human Resources: 7","English: 97.3%
Arabic: 1.3%
Russian: 1.3%","English: 100%",17,29,10,17,0,8,14,5,0,0,0,0,0,0,0,09/19/2025,,"09/23/2025 17:45:00"
blushweddingsllc.com,"Expired Domains - Register Now!",6,11,83,22,"Recreation/Food: 6
Recreation/Travel: 4
Society/Relationships: 3","English: 100%","English: 91.3%
German: 8.6%",10,24,17,6,1,15,14,5,0,0,0,0,0,2,2,08/20/2025,,"08/24/2025 17:45:00"
logementupmalte.com,"Expired Domains - Register Now!",12,12,152,28,"Recreation/Travel: 12","English: 78.5%
Latin: 16.3%
Persian: 1.8%
Serbian: 1.3%
Russian: 1.1%
Greek: 0.6%
French: 0.1%","English: 100%",10,24,6,5,0,6,14,4,5,0,0,0,14,1,1,08/15/2025,,"08/19/2025 17:45:00"
vivinlinea.com,"Expired Domains - Register Now!",5,12,45,27,"Business/Real Estate: 5
Business/Business Services: 4
Computers/Shopping: 4
Arts: 4
Recreation/Travel: 4
Regional/Europe: 4
Health/Mental Health: 3
Sports/Golf: 3
Sports/Soccer: 3
Computers/Internet/On the Web: 3","English: 84.2%
Dutch: 10.5%
Japanese: 5.2%","English: 100%",14,25,22,18,0,19,14,11,0,0,0,0,0,0,0,07/29/2025,,"08/02/2025 17:45:00"
russiandollsandtoys.com,"Expired Domains - Register Now!",5,12,50,24,"Business/Construction and Maintenance: 4
Shopping/Directories: 4
Recreation/Motorcycles: 2","English: 93.7%
Japanese: 3.1%
Korean: 3.1%","English: 100%",12,25,13,17,1,11,14,6,0,0,0,0,0,1,1,07/26/2025,,"07/30/2025 17:45:00"
gaaexhibitions.com,"Expired Domains - Register Now!",15,13,109,91,"Business/Business Services: 15","English: 86.6%
Japanese: 13.3%","English: 100%",13,25,6,5,0,6,14,2,0,0,0,0,1,0,0,07/20/2025,,"07/24/2025 17:45:00"
jacksonsrelocation.com,"Expired Domains - Register Now!",8,11,52,20,"Computers/Internet/Searching: 8
Computers/Internet/Web Design and Development: 6","English: 100%","English: 100%",14,28,11,5,0,11,14,1,0,0,0,0,0,0,0,07/15/2025,,"07/17/2025 17:45:00"
arrautmotorsports.com,"Expired Domains - Register Now!",9,13,162,23,"Recreation/Autos: 9","English: 59.6%
French: 40.3%","English: 100%",11,24,13,29,0,12,14,2,1,0,0,0,0,1,0,06/28/2025,,"07/02/2025 17:45:00"
louisiana-roofing.com,"GoDaddy Closeouts",7,13,22,22,"Society/Ethnicity: 7
Arts/Music: 7","English: 76.4%
Arabic: 23.5%","English: 100%",12,24,21,0,0,20,13,,1,0,0,0,37,2,2,12/21/2025,$50,"12/26/2025 17:41:00"
mockexam4u.com,"GoDaddy Closeouts",12,17,165,24,"Computers/Education: 12","English: 98.7%
Arabic: 1.2%","English: 100%",14,32,12,11,0,11,13,,1,0,0,0,3,0,0,12/21/2025,$50,"12/26/2025 17:40:00"
teamapart.com,"Pending Delete",7,17,250,179,"Computers/News and Media: 7","English: 75.7%
French: 11.2%
Spanish: 7.4%
Catalan: 2.8%
German: 1.8%
Portuguese: 0.9%","English: 100%",39,27,13,19,0,13,13,2,,0,0,0,0,1,1,12/20/2025,,"12/24/2025 17:45:00"
ladylesliebelize.com,"Pending Delete",7,13,36,20,"Society/People: 7
Regional/Central America: 5
Recreation/Birding: 4
Home/Consumer Information: 4
Recreation: 4
Recreation/Travel: 3","English: 81.8%
Arabic: 12.1%
Dutch: 3%
Spanish: 3%","English: 100%",12,22,15,48,0,15,13,1,,0,0,0,0,0,0,12/20/2025,,"12/24/2025 17:45:00"
erikamarksauthor.com,"Pending Delete",6,15,378,31,"Arts/Literature: 6
Society/Issues: 3","English: 100%","English: 100%",20,31,14,33,0,14,13,1,,0,0,0,0,1,1,12/20/2025,,"12/24/2025 17:45:00"
consulteducatetreat.com,"GoDaddy Closeouts",13,14,13587,42,"Shopping/Health: 13","English: 100%","English: 100%",10,26,14,7,0,12,13,0,0,0,0,0,1,0,0,12/18/2025,$11,"12/23/2025 21:05:00"
westnilefever.com,"Pending Delete",9,15,55,22,"Science/News and Media: 9
Society/Issues: 7
Reference/Education: 5
Science/Social Sciences: 4","English: 100%","English: 50%
German: 50%",25,24,25,7,2,17,13,,0,0,0,0,1,0,0,12/18/2025,,"12/22/2025 17:45:00"
seefood-themovie.com,"Pending Delete",11,20,172,161,"Arts/Movies: 11
Society/Organizations: 5
Arts/Weblogs: 5","English: 47.2%
Turkish: 16.3%
Czech: 10.9%
Russian: 5.4%
German: 3.6%
Malay: 3.6%
Bulgarian: 1.8%
Croatian: 1.8%
Italian: 1.8%
Polish: 1.8%","English: 100%",29,30,15,21,0,14,13,2,0,0,0,0,0,8,0,12/18/2025,,"12/22/2025 17:45:00"
annmartinphotography.com,"Pending Delete",23,14,42,24,"Business/Arts and Entertainment: 23
Regional/Europe: 14","English: 68.5%
French: 28.5%
Russian: 2.8%","English: 100%",15,24,21,39,1,21,13,,1,0,0,0,0,1,1,12/18/2025,,"12/22/2025 17:45:00"
arroyohealthcare.com,"Dynadot Expired",13,16,272,29,"Business/Marketing and Advertising: 13","English: 95%
German: 5%","English: 100%",11,26,20,14,0,14,13,3,4,0,0,0,0,1,1,12/16/2025,$7.99,"12/22/2025 18:48:56"
jahannam.net,"Expired Domains - Register Now!",21,15,177,55,"Arts/Comics: 21","English: 68.9%
Polish: 12.1%
French: 9.4%
Dutch: 5.4%
Spanish: 2.7%
Russian: 1.3%","English: 100%",22,28,23,5,0,21,13,7,0,0,0,0,0,0,0,12/09/2025,,"12/13/2025 17:45:00"
fortheloveofindie.com,"Expired Domains - Register Now!",9,14,82,20,"Arts/Literature: 9
Arts/Visual Arts: 8
Arts/Comics: 7
Recreation/Travel: 7
Arts: 5
News/Newspapers: 4","English: 96%
Spanish: 3.9%","English: 100%",16,24,9,26,0,9,13,4,0,0,0,0,0,1,1,11/27/2025,,"12/01/2025 17:45:00"
oakfactorytn.com,"Expired Domains - Register Now!",8,14,193,25,"Reference/Education: 8
Regional/North America: 5
Arts: 4
Sports/Basketball: 4","English: 96.7%
Spanish: 3.2%","English: 100%",16,35,8,11,0,8,13,1,0,0,0,0,0,0,0,11/22/2025,,"11/26/2025 17:45:00"
recruitmentqueen.com,Atom,5,27,3318,728,"Business/Arts and Entertainment: 5
Science/Environment: 4
Reference/Education: 4
Sports/Winter Sports: 3
News/Media Industry: 3
Computers/Security: 3
Science/Math: 2","English: 95.6%
Czech: 2.2%
Dutch: 0.4%
Thai: 0.2%
Russian: 0.2%
Indonesian: 0.1%
Arabic: 0.1%
Spanish: 0.1%
Italian: 0.1%
German: 0.1%","English: 100%",29,34,11,88,0,11,13,0,1,0,33941057,1,0,6,1,11/18/2025,$6310,
folksthisaintnormal.com,SEO.Domains,8,14,317,167,"Arts/Literature: 8
Business/Financial Services: 6
Science/Environment: 6","English: 98.7%
Chinese: 1.2%","English: 100%",26,32,13,26,1,13,13,4,1,0,0,0,0,1,1,11/10/2025,$250,
wandfightteam.com,SEO.Domains,11,26,101,29,"Recreation/Outdoors: 11","English: 85.5%
Portuguese: 4.1%
French: 3%
Spanish: 3%
Turkish: 2%
Chinese: 1%
Hungarian: 1%","English: 100%",28,28,16,64,0,15,13,3,34,0,20982400,4,11,4,4,11/10/2025,$700,
jiibe.com,SEO.Domains,9,14,1973,167,"Computers/Human-Computer Interaction: 9","English: 98.2%
Spanish: 1.2%
Dutch: 0.3%
Norwegian: 0.1%","English: 100%",29,28,19,5,1,15,13,5,1,0,0,0,0,1,1,11/10/2025,$230,
globalpapersecurity.com,SEO.Domains,7,12,132,120,"Recreation/Collecting: 7","English: 98.3%
French: 0.8%
Russian: 0.8%","English: 100%",24,28,16,7,4,15,13,2,1,0,0,0,0,1,1,12/06/2025,$420,
feralward.com,SEO.Domains,15,38,480,175,"Business/Arts and Entertainment: 14
Arts/Music: 12","English: 76%
Japanese: 16%
French: 2.7%
Spanish: 2.4%
Slovenian: 1.4%
Greek: 0.4%
German: 0.2%
Hungarian: 0.2%
Russian: 0.2%","English: 100%",31,30,22,33,5,22,13,2,52,0,0,0,14,3,3,11/10/2025,$520,
shopthearboretumsb.com,SEO.Domains,5,31,384,175,"Recreation/Travel: 5
Health/Conditions and Diseases: 4
Health/Medicine: 2
Sports/Soccer: 2","English: 99.4%
Japanese: 0.5%","English: 100%",28,26,17,26,8,17,13,1,2,0,0,0,10,0,0,11/10/2025,$340,
maururu.net,SEO.Domains,10,14,110,32,"Computers/Software/Internet: 10","English: 63.6%
French: 12.9%
Russian: 11.6%
Japanese: 3.8%
Arabic: 2.5%
Chinese: 1.2%
Czech: 1.2%
Polish: 1.2%
Turkish: 1.2%","English: 95%
French: 5%",28,27,16,2,7,14,13,6,10,0,0,0,10,11,9,12/06/2025,$420,
wpcparis2022.com,SEO.Domains,9,26,69,34,"Business/Agriculture and Forestry: 9
Health/Pharmacy: 7
Society/Law: 6
Business/Food and Related Products: 6
Business/Chemicals: 6
Recreation: 5
Science/Agriculture: 5
Health/Animal: 5
Reference/Education: 5
Health/Medicine: 4","English: 61.2%
French: 9.6%
German: 9.6%
Spanish: 8.8%
Bengali: 3.2%
Russian: 1.6%
Chinese: 0.8%
Hungarian: 0.8%
Italian: 0.8%
Japanese: 0.8%","English: 100%",24,31,3,8,0,3,13,1,28,0,35732667,1,18,4,2,11/10/2025,$750,
podmailing.com,SEO.Domains,12,27,167,77,"Society/People: 11
Computers/Software/Directories: 7
Computers/Systems: 6
Computers/News and Media: 6
Computers/Shopping: 5","English: 55.3%
French: 20%
Japanese: 4.6%
Spanish: 4.6%
Russian: 4%
Portuguese: 2.6%
Chinese: 2%
Italian: 2%
Arabic: 1.3%
Czech: 0.6%","English: 95.2%
French: 4.7%",40,30,19,79,0,17,13,1,10,0,0,0,4,0,0,11/10/2025,$1880,
missouricivilwar.net,"Expired Domains - Register Now!",7,16,380,176,"Recreation: 7
Recreation/Boating: 4","English: 100%","English: 100%",16,26,16,2,0,14,13,1,0,0,0,0,0,0,0,10/25/2025,,"10/29/2025 17:45:00"
ameliaearhartbook.net,"Expired Domains - Register Now!",7,15,228,174,"Computers/Internet: 6
Business/Real Estate: 6
Computers/Internet/Searching: 5
Computers/Multimedia: 4
Computers/Programming/Internet: 4","English: 91%
Chinese: 2.6%
Russian: 2.6%
Japanese: 1.7%
German: 0.8%
Vietnamese: 0.8%","English: 100%",16,29,15,0,0,14,13,2,0,0,0,0,0,1,1,10/19/2025,,"10/23/2025 17:45:00"
lrsfarmsanddrainage.com,"Expired Domains - Register Now!",5,11,169,53,"Reference/Dictionaries: 5
Computers/Mobile Computing: 5","English: 79.2%
French: 13.9%
Dutch: 3.7%
German: 1.5%
Romanian: 1.1%
Indonesian: 0.3%","English: 100%",21,28,13,23,0,13,13,2,0,0,0,0,0,2,2,10/10/2025,,"10/14/2025 17:45:00"
thestageschoolbrooklyn.com,"Expired Domains - Register Now!",6,12,523,178,"Computers/Internet/Searching: 6","English: 100%","English: 100%",11,31,9,26,0,9,13,1,0,0,0,0,1,1,0,09/27/2025,,"10/01/2025 17:45:00"
ozarkconnections.com,"Expired Domains - Register Now!",7,17,238,209,"Arts/Architecture: 7
Regional/North America: 6
Recreation/Travel: 5
Society: 5
Society/Religion and Spirituality: 5
Society/Government: 4
Business: 4
Society/History: 3
Science/Environment: 3","English: 97.1%
German: 2.8%","English: 85.7%
Thai: 14.2%",20,28,21,9,3,17,13,4,0,0,0,0,1,0,0,09/07/2025,,"09/11/2025 17:45:00"
thecreativefight.com,"Expired Domains - Register Now!",7,12,140,80,"Arts/Photography: 7
Home/Cooking: 6
Adult/Shopping: 5
Business: 5
Arts/Music: 5
Computers/Software/Graphics: 4","English: 100%","English: 66.6%
German: 33.3%",17,15,8,21,0,7,13,2,0,0,0,0,2,0,0,08/17/2025,,"08/21/2025 17:45:00"
elevationpilates.com,"Expired Domains - Register Now!",5,11,64,22,"Sports/Motorsports: 5","English: 100%","English: 100%",10,24,22,17,0,20,13,7,0,0,0,0,0,0,0,07/31/2025,,"08/04/2025 17:45:00"
lill-online.net,"Expired Domains - Register Now!",12,17,444,290,"Sports/Soccer: 11
Society/Disabled: 10
Regional/Europe: 10
Reference/Education: 9
Science/Physics: 8
Health/Medicine: 6","English: 87.2%
German: 6.5%
French: 3.5%
Italian: 0.9%
Spanish: 0.9%
Polish: 0.6%","English: 100%",17,26,22,30,0,21,13,3,0,0,0,0,14,1,1,07/15/2025,,"07/18/2025 17:45:00"
fourflagsantiquemall.com,"Expired Domains - Register Now!",12,12,48,31,"Recreation/Travel: 12","English: 100%","English: 99.8%
Chinese: 0.1%",14,24,21,1,1,16,13,6,0,0,25712903,2,58,28,6,07/15/2025,,"07/18/2025 17:45:00"
wingedpheasant.com,"Expired Domains - Register Now!",9,14,68,28,"Sports/Golf: 9
Computers/Programming/Resources: 6","English: 96.8%
German: 3.1%","English: 100%",12,39,23,6,2,23,13,7,0,0,0,0,0,1,1,07/15/2025,,"07/17/2025 17:45:00"
thebigox.com,"Expired Domains - Register Now!",10,15,289,127,"News/Weblogs: 10
Computers/Internet/Abuse: 8
Society/Issues: 8
Computers/Internet/Domain Names: 8
Society/Religion and Spirituality: 7
Society/People: 6
Arts/Music: 6
Computers/News and Media: 5","English: 81%
German: 15.5%
Hungarian: 1.7%
Swedish: 1.7%","English: 100%",14,29,19,12,0,18,13,3,4,0,0,0,13,1,1,07/08/2025,,"07/12/2025 17:45:00"
thecamcritic.com,"Expired Domains - Register Now!",5,12,42,23,"Shopping/Photography: 5
Arts/Photography: 5","English: 89.4%
Indonesian: 10.5%","English: 100%",19,32,8,11,0,8,13,2,0,0,0,0,0,2,1,07/07/2025,,"07/11/2025 17:45:00"
uandacpas.com,"Namejet PreRelease",13,24,455,44,"Society/Law: 13","English: 100%","English: 100%",19,32,25,49,0,23,12,,241,60,4491958,28,11,6,1,12/21/2025,$69,"12/27/2025 04:00:00"
radiolagigante800am.com,"Pending Delete",14,16,59,40,"Recreation/Travel: 14
Arts/Radio: 11
Arts/Music: 11
Society: 7","English: 52.9%
Spanish: 27.4%
Portuguese: 13.7%
Russian: 3.9%
Polish: 1.9%","English: 100%",19,25,12,2,0,12,12,4,,0,0,0,3,0,0,12/21/2025,,"12/25/2025 17:45:00"
capitolcinemas.net,"Pending Delete",8,12,24,20,"Recreation/Travel: 8","English: 100%","English: 100%",21,24,11,0,0,8,12,3,,0,0,0,2,0,0,12/21/2025,,"12/25/2025 17:45:00"
breadboxcafelic.com,"Pending Delete",18,17,6860,189,"Recreation/Travel: 18
Regional/North America: 12","English: 100%","English: 100%",18,26,14,12,1,13,12,7,,0,0,0,0,0,0,12/21/2025,,"12/25/2025 17:45:00"
ssdirect.com,"Sedo Expiring Domains",8,25,729,133,"Regional/North America: 8
Recreation/Outdoors: 5","English: 99.6%
German: 0.1%
Portuguese: 0.1%","English: 100%",12,30,27,59,0,27,12,0,48,0,14275894,28,44,10,7,12/20/2025,,"12/27/2025 17:00:00"
the-business-of-events.com,"Namejet PreRelease",13,14,152,40,"Business/Business Services: 13
Recreation/Travel: 8
Business: 8
Arts/Architecture: 7
Business/Resources: 7
Regional/Europe: 7
Reference/Museums: 7
Business/Financial Services: 7
Regional/Asia: 6
Regional/North America: 6","English: 95.3%
German: 1.3%
Spanish: 1.3%
Swedish: 1.3%
Portuguese: 0.6%","English: 100%",25,27,3,25,0,3,12,0,129,0,0,0,0,9,1,12/19/2025,$69,"12/25/2025 04:00:00"
inkstoptattoonyc.com,"Namejet PreRelease",22,17,686,165,"Arts/Bodyart: 22","English: 95.9%
Arabic: 2%
Russian: 0.6%
Spanish: 0.6%
German: 0.4%
French: 0.2%","English: 100%",21,33,24,17,0,24,12,0,1,0,0,0,0,12,3,12/21/2025,$69,"12/23/2025 20:20:00"
ibrahimm.com,"Pending Delete",10,16,233,138,"Society/Organizations: 10
Regional/North America: 4","English: 100%","English: 100%",14,31,14,6,0,13,12,1,1,0,0,0,0,1,1,12/19/2025,,"12/23/2025 17:45:00"
columbiaflorist.net,"Dynadot Expired",6,17,198,88,"Business/Consumer Goods and Services: 6
Business/Small Business: 3","English: 97.5%
French: 1.6%
Dutch: 0.8%","English: 100%",20,35,21,29,0,20,12,1,1,0,0,0,0,4,1,12/18/2025,$7.99,"12/25/2025 19:31:54"
centralpark-newyorkcity.com,"GoDaddy Closeouts",21,22,217,144,"Sports/Cycling: 21
Shopping/Jewelry: 9","English: 100%","English: 100%",15,26,11,10,0,9,12,1,1,0,0,0,3,0,0,12/18/2025,$11,"12/23/2025 18:05:00"
norilskrussia.net,"Pending Delete",8,13,26,25,"Recreation/Humor: 8","English: 80%
Polish: 13.3%
Russian: 6.6%","English: 100%",14,21,17,8,0,15,12,3,800,0,23732618,3,42,31,8,12/18/2025,,"12/22/2025 17:45:00"
irish-open-golf.com,"Dynadot Expired",6,17,228,66,"Health/Alternative: 6
Business/Marketing and Advertising: 5
Computers/Systems: 5
Regional/Europe: 4
Recreation/Pets: 3","English: 100%","English: 100%",31,34,16,14,0,15,12,4,0,0,0,0,0,1,1,12/17/2025,$7.99,"12/23/2025 17:29:10"
growwithleds.com,"Expired Domains - Register Now!",5,12,75,20,"Recreation/Travel: 5
Recreation/Drugs: 5
Games/Board Games: 5
Arts/Literature: 4
Games/Card Games: 3
Arts/Performing Arts: 2","English: 51.9%
Lithuanian: 42.3%
Romanian: 3.8%
Italian: 1.9%","English: 100%",16,22,17,11,0,16,12,5,0,0,0,0,1,2,1,12/16/2025,,"12/20/2025 17:45:00"
fakejson.com,"Dynadot Expired",11,20,539,289,"Computers/Programming/Languages: 11
Society/People: 8
Business/Agriculture and Forestry: 6
Business: 6
Games/Video Games/Browser Based: 5
Society/Issues: 5","English: 86.4%
Chinese: 4.4%
Spanish: 2.3%
Japanese: 2%
Portuguese: 1%
French: 0.7%
Russian: 0.7%
Korean: 0.5%
Vietnamese: 0.5%
German: 0.2%","English: 100%",25,41,7,26,0,7,12,1,1,0,22938109,3,1,1,1,12/15/2025,$7.99,"12/25/2025 20:00:00"
elhamrokni.com,"Expired Domains - Register Now!",7,16,295,156,"Reference/Museums: 7
Reference/Education: 5
Society/People: 3
Society/Organizations: 3","English: 80.7%
German: 19.2%","English: 100%",17,22,11,4,0,11,12,5,8,0,0,0,0,1,1,12/14/2025,,"12/18/2025 17:45:00"
100kmautour.com,"Expired Domains - Register Now!",11,16,164,110,"Society/Government: 11
Regional/Europe: 9
Society/Issues: 8
Health/Pharmacy: 8
Shopping/Publications: 7
Recreation/Food: 7
Science/Social Sciences: 7
Reference/Education: 7
Society/Philosophy: 7
Society/Politics: 7","English: 83.6%
French: 15.2%
German: 0.7%
Dutch: 0.3%","English: 100%",17,32,4,16,0,4,12,2,0,0,0,0,0,0,0,12/14/2025,,"12/18/2025 17:45:00"
dynamicrangemetering.com,"Expired Domains - Register Now!",11,14,188,133,"Arts/Music: 11","English: 70.4%
Danish: 27.7%
Russian: 1.2%
German: 0.6%","English: 66.6%
German: 33.3%",10,26,12,0,0,11,12,1,0,0,0,0,2,0,0,12/13/2025,,"12/17/2025 17:45:00"
plctraininginchennai.com,"Expired Domains - Register Now!",6,14,83,26,"Business/Directories: 6
Business/Construction and Maintenance: 4
Shopping/Home and Garden: 3
Recreation/Pets: 2
Recreation/Motorcycles: 2","English: 100%","English: 100%",15,26,13,32,0,13,12,1,0,0,0,0,0,0,0,12/11/2025,,"12/15/2025 17:45:00"
comufy.com,SEO.Domains,7,14,278,180,"Computers/Computer Science/Conferences: 7
Computers/Programming/Compilers: 5
Science/Math: 3
Computers/Programming/Languages: 3
Computers/Software/Software Engineering: 3","English: 57.6%
Vietnamese: 28.2%
French: 3.2%
German: 3.2%
Russian: 3.2%
Spanish: 2.1%
Indonesian: 1%
Italian: 1%","English: 100%",22,33,15,28,0,9,12,2,0,0,0,0,0,1,1,11/27/2025,$750,
isnayaprint.com,"Expired Domains - Register Now!",11,11,211,53,"Recreation/Food: 11","English: 83.7%
Latin: 8.5%
German: 4.2%
Indonesian: 3.4%","English: 93.6%
Chinese: 1%
Indonesian: 0.9%
Italian: 0.9%
Spanish: 0.7%
Japanese: 0.5%
Dutch: 0.3%
Russian: 0.3%
Portuguese: 0.2%
Korean: 0.2%",13,38,7,5,0,7,12,3,0,0,0,0,61,1,1,11/18/2025,,"11/22/2025 17:45:00"
christelhager.info,SEO.Domains,8,1,334,175,"Regional/Europe: 8
Science/Astronomy: 4","English: 41.1%
Czech: 27.8%
German: 13.9%
French: 6.3%
Dutch: 2.5%
Russian: 1.8%
Japanese: 1.2%
Polish: 1.2%
Spanish: 1.2%
Turkish: 1.2%","English: 100%",25,23,19,0,2,13,12,,1,0,0,0,0,1,1,11/10/2025,$300,
ragamuffinthemovie.com,SEO.Domains,12,13,1970,188,"Society: 12","English: 100%","English: 100%",29,38,12,2,4,11,12,1,1,0,22477788,3,0,1,1,11/10/2025,$350,
cchfoundation.net,SEO.Domains,7,13,202,149,"Society/Organizations: 7
Shopping/Publications: 6
Health/Nursing: 4","English: 94.7%
Russian: 5.2%","English: 100%",25,23,16,26,6,15,12,2,1,0,0,0,0,1,1,12/06/2025,$140,
kiswebdesigns.com,SEO.Domains,11,16,168,128,"Arts: 11
Arts/Literature: 7
Regional/Europe: 6
Society/Issues: 5","English: 90.5%
German: 4.3%
Arabic: 2.9%
Turkish: 1.4%
Malay: 0.7%","English: 100%",26,26,23,31,4,18,12,3,6,0,28621010,2,8,1,1,12/06/2025,$350,
in-disguise.com,SEO.Domains,10,31,2375,134,"Shopping/Antiques and Collectibles: 10
Arts/Literature: 4","English: 60.1%
Russian: 34.9%
Polish: 2%
German: 1.2%
Arabic: 0.4%
Romanian: 0.2%
French: 0.2%
Dutch: 0.1%
Spanish: 0.1%","English: 89.3%
Russian: 10.6%",30,46,21,28,4,16,12,2,7,0,15833425,15,6,0,0,12/06/2025,$1500,
cendrinemedia.com,SEO.Domains,13,16,232,48,"Regional/North America: 13","English: 98.2%
German: 0.6%
Chinese: 0.4%
French: 0.4%
Japanese: 0.2%","English: 50%
French: 50%",27,31,11,202,0,11,12,1,1,0,0,0,0,1,1,11/10/2025,$350,
gta-geo.com,SEO.Domains,8,13,242,168,"Science/Environment: 7
Science/Social Sciences: 7
Science/Earth Sciences: 4","English: 43.5%
German: 30.6%
Arabic: 15.8%
Spanish: 6.9%
Polish: 1.9%
Russian: 0.9%","English: 100%",18,21,26,3,6,25,12,2,1,0,0,0,0,1,1,12/06/2025,$200,
wellsfox.com,SEO.Domains,7,16,210,134,"Home/Consumer Information: 6
Business/Textiles and Nonwovens: 6
Arts: 4
Computers/Hardware: 3","English: 100%","English: 100%",14,26,15,15,5,15,12,3,2,0,0,0,9,1,1,11/10/2025,$680,
turkishpolicy.com,SEO.Domains,16,18,4747,2223,"Reference/Education: 15
News/Magazines and E-zines: 13
Society/Issues: 12
Regional/Middle East: 11
Science/Social Sciences: 11
News/Journalism: 8
Business: 8
Society/Philanthropy: 8
Business/Energy: 7
Society: 7","English: 88.7%
French: 3.5%
Turkish: 2.2%
Italian: 1.4%
German: 1.2%
Spanish: 0.4%
Dutch: 0.4%
Azerbaijani: 0.3%
Arabic: 0.3%
Portuguese: 0.2%","English: 100%",46,41,23,7316,0,23,12,3,98,0,29904790,1,0,1,1,11/10/2025,$32000,
wordwhizzlesearchanswers.net,"Expired Domains - Register Now!",7,13,308,132,"Business/Financial Services: 7
Sports/Football: 7
Sports/Soccer: 3","English: 99.5%
Polish: 0.4%","English: 100%",11,29,4,1,0,4,12,3,0,0,0,0,0,1,1,11/09/2025,,"11/13/2025 17:45:00"
courtyardtowersarizona.com,"Expired Domains - Register Now!",11,11,51,22,"Society/People: 11","English: 100%","English: 100%",15,24,15,8,0,14,12,6,0,0,0,0,0,0,0,10/15/2025,,"10/19/2025 17:45:00"
pressplaydj.com,"Expired Domains - Register Now!",11,6,60,21,"Arts/Music: 11
Society/Ethnicity: 7","English: 87.5%
Russian: 11.9%
Latin: 0.5%","English: 100%",15,24,15,28,0,12,12,5,0,0,0,0,0,2,0,10/14/2025,,"10/18/2025 17:45:00"
pinzelldepaper.com,"Expired Domains - Register Now!",7,10,101,88,"Business: 7","English: 63.3%
Spanish: 35.6%
Persian: 0.9%","English: 100%",19,32,9,12,0,9,12,3,1,0,0,0,0,1,1,10/13/2025,,"10/17/2025 17:45:00"
thegrandhotels.net,"Expired Domains - Register Now!",7,13,70,30,"Sports/Soccer: 7
Business/Business Services: 5
Sports/Organizations: 5
Sports/Running: 5
Arts: 5
Business/Construction and Maintenance: 4
Health/Mental Health: 4
Sports/Equestrian: 4
Arts/Music: 4
Arts/Literature: 4","English: 98.2%
Russian: 1.7%","English: 100%",19,25,21,9,1,18,12,9,0,0,0,0,0,0,0,09/25/2025,,"09/29/2025 17:45:00"
cooradio.com,"Expired Domains - Register Now!",7,12,651,30,"Arts/Music: 7","English: 90.9%
Greek: 9%","English: 100%",19,26,13,17,0,13,12,3,0,0,0,0,0,1,1,08/21/2025,,"08/25/2025 17:45:00"
